Chrom	WindowStart	WindowEnd	AvgOverAllSites	AvgOverSitesWithDxyEstimate
chrX	4870001	4880000	0.0145254644067168	0.150056450482611
chrX	4880001	4890000	0.0129246370686753	0.120229182034189
chrX	4890001	4900000	0.0136269611121948	0.136133477644304
chrX	4900001	4910000	0.0109150624152948	0.137990675288176
chrX	4910001	4920000	0.0159352859786456	0.137254831857413
chrX	4920001	4930000	0.00843210636287517	0.127373207898416
chrX	4930001	4940000	0.0149708315871915	0.142173139479501
chrX	4940001	4950000	0.0129602072873593	0.125949536320304
chrX	4950001	4960000	0.0109803719728207	0.134563382019862
chrX	4960001	4970000	0.0110264011991911	0.130954883600845
chrX	4970001	4980000	0.0138515986803674	0.129818169450491
chrX	4980001	4990000	0.00958006001365773	0.114594019302126
chrX	4990001	5000000	0.0117863925798585	0.139154575913324
chrX	5000001	5010000	0.00876440516141175	0.125027177766216
chrX	5010001	5020000	0.0124294590960515	0.139187671848281
chrX	5020001	5030000	0.0118073661545841	0.11819185339924
chrX	5030001	5040000	0.014668403245504	0.146245296565344
chrX	5040001	5050000	0.0115529925110607	0.126816602755881
chrX	5050001	5060000	0.0109388318171743	0.120471716048175
chrX	5060001	5070000	0.0135085213347416	0.127679785772605
chrX	5070001	5080000	0.0140662998211312	0.139963182299813
chrX	5080001	5090000	0.0128187556978663	0.125797406259728
chrX	5090001	5100000	0.0128924220669315	0.128538604854751
chrX	5100001	5110000	0.0144797181806744	0.140171521594138
chrX	5110001	5120000	0.0123292755445003	0.137450117552958
chrX	5120001	5130000	0.0132862235329601	0.120564641859892
chrX	5130001	5140000	0.0160959440062232	0.139358822564703
chrX	5140001	5150000	0.0196406553285398	0.149700116833382
chrX	5150001	5160000	0.0194680411793064	0.146596695627307
chrX	5160001	5170000	0.019651430858172	0.148649250061815
chrX	5170001	5180000	0.0138103004399448	0.124529309647834
chrX	5180001	5190000	0.0181904542773393	0.141780625700229
chrX	5190001	5200000	0.015718872237948	0.133323767921527
chrX	5200001	5210000	0.017072660808669	0.147051342021266
chrX	5210001	5220000	0.0151887477411316	0.125423185310748
chrX	5220001	5230000	0.0162228484663279	0.142056466430191
chrX	5230001	5240000	0.0189578162114286	0.14833971996423
chrX	5240001	5250000	0.0140732413786805	0.11611585295941
chrX	5250001	5260000	0.0205164121244585	0.137601690975577
chrX	5260001	5270000	0.0143362011963352	0.120980600812955
chrX	5270001	5280000	0.0155516832169408	0.137019235391549
chrX	5280001	5290000	0.0176054411246289	0.142323695429498
chrX	5290001	5300000	0.0188017530016596	0.139272244456737
chrX	5300001	5310000	0.0148351398921016	0.138516712344553
chrX	5310001	5320000	0.0230455287536539	0.166996585171405
chrX	5320001	5330000	0.018171189808433	0.141630473955051
chrX	5330001	5340000	0.0163562077113794	0.145517862200885
chrX	5340001	5350000	0.0118774840072303	0.14699856444592
chrX	5350001	5360000	0.00948411352590216	0.136265998935376
chrX	5360001	5370000	0.0110101225781859	0.12892415196939
chrX	5370001	5380000	0.0124613888925881	0.125366085438512
chrX	5380001	5390000	0.0145288395719782	0.129260138540731
chrX	5390001	5400000	0.0122799449709581	0.122310208874085
chrX	5400001	5410000	0.0145080118677025	0.141265938341797
chrX	5410001	5420000	0.0182730282402945	0.164770317766407
chrX	5420001	5430000	0.0123601893833367	0.129155583942913
chrX	5430001	5440000	0.0133937639513248	0.142486850546008
chrX	5440001	5450000	0.0117411881781849	0.12902404591412
chrX	5450001	5460000	0.0150976460799825	0.143924176167612
chrX	5460001	5470000	0.0109263757751046	0.120600174118152
chrX	5470001	5480000	0.0131299088585131	0.123984030769718
chrX	5480001	5490000	0.0159392610663064	0.159074461739585
chrX	5490001	5500000	0.0134514741232604	0.137963837161645
chrX	5500001	5510000	0.0145259754795892	0.142691311194393
chrX	5510001	5520000	0.00848306607629558	0.12170826508315
chrX	5520001	5530000	0.0159447423067751	0.139255391325546
chrX	5530001	5540000	0.0157133563775297	0.141307161668432
chrX	5540001	5550000	0.0172137916421285	0.133336883362731
chrX	5550001	5560000	0.0171278132462426	0.15037588451486
chrX	5560001	5570000	0.0137737687676576	0.128967872356344
chrX	5570001	5580000	0.00973403578019613	0.111246123202241
chrX	5580001	5590000	0.0114199975629591	0.12306031856637
chrX	5590001	5600000	0.00984847083027135	0.122189464395426
chrX	5600001	5610000	0.0173810378496655	0.159899152250833
chrX	5610001	5620000	0.0118159620444803	0.131580869092208
chrX	5620001	5630000	0.0128102803910463	0.147075549839797
chrX	5630001	5640000	0.0162902755338792	0.151537446826783
chrX	5640001	5650000	0.0120598237807319	0.123311081602576
chrX	5650001	5660000	0.0113416481309961	0.123682095212608
chrX	5660001	5670000	0.0177827149428106	0.152510419749662
chrX	5670001	5680000	0.0132465209689737	0.135168581316059
chrX	5680001	5690000	0.0138392016811906	0.13756661710925
chrX	5690001	5700000	0.0116985054245093	0.125520444468984
chrX	5700001	5710000	0.0121135690445317	0.131241268088101
chrX	5710001	5720000	0.0116936584725141	0.135343269357803
chrX	5720001	5730000	0.0174529095376846	0.173833760335504
chrX	5730001	5740000	0.0117791506838522	0.137606900512292
chrX	5740001	5750000	0.0157228290262503	0.155057485465979
chrX	5750001	5760000	0.0121031819433085	0.149421999300105
chrX	5760001	5770000	0.015646883033959	0.149302319026326
chrX	5770001	5780000	0.0105627854912074	0.135594165484048
chrX	5780001	5790000	0.0108452813719248	0.116615928730374
chrX	5790001	5800000	0.00916534250837995	0.132447146074855
chrX	5800001	5810000	0.00846047770583518	0.125899965860643
chrX	5810001	5820000	0.014954060038705	0.129360380957656
chrX	5820001	5830000	0.0124973031882893	0.128177468597839
chrX	5830001	5840000	0.0129863455364061	0.126696054013718
chrX	5840001	5850000	0.0118642627251533	0.124363340934521
chrX	5850001	5860000	0.00948588941020718	0.120379307236132
chrX	5860001	5870000	0.0126262766311549	0.129235175344472
chrX	5870001	5880000	0.0108755801567752	0.127797651665983
chrX	5880001	5890000	0.0130612184646581	0.15475377327794
chrX	5890001	5900000	0.0110516447281563	0.127764678938224
chrX	5900001	5910000	0.00682170333505598	0.12010041082845
chrX	5910001	5920000	0.0120825427895893	0.138720353497007
chrX	5920001	5930000	0.0105950740840801	0.120672825558999
chrX	5930001	5940000	0.0107073369152333	0.126414839613145
chrX	5940001	5950000	0.01617216202483	0.121230599886282
chrX	5950001	5960000	0.015138795928749	0.131299184117511
chrX	5960001	5970000	0.0107817002477352	0.122103060563252
chrX	5970001	5980000	0.0177438555404783	0.142865181485333
chrX	5980001	5990000	0.0108676438177825	0.123495952474802
chrX	5990001	6000000	0.0168013033118012	0.136374215193192
chrX	6000001	6010000	0.0212781170080092	0.143190558600331
chrX	6010001	6020000	0.021603885195413	0.151926056226533
chrX	6020001	6030000	0.0193762461590875	0.138007451275552
chrX	6030001	6040000	0.0216683275170495	0.138988630641754
chrX	6040001	6050000	0.0193014634128485	0.134037940367004
chrX	6050001	6060000	0.0158529695896472	0.131341918721187
chrX	6060001	6070000	0.0157168683676232	0.133193799725621
chrX	6070001	6080000	0.0174687671028454	0.151375798118245
chrX	6080001	6090000	0.0110507492700393	0.113807922451486
chrX	6090001	6100000	0.0161855782827772	0.147544013516657
chrX	6100001	6110000	0.0166267083604146	0.125579368281077
chrX	6110001	6120000	0.0245999348436388	0.148281704904393
chrX	6120001	6130000	0.0172910944968175	0.131291529968243
chrX	6130001	6140000	0.0176027827375699	0.134577849675611
chrX	6140001	6150000	0.0105611512655789	0.119470036940938
chrX	6150001	6160000	0.004596274636146	0.142741448327516
chrX	6160001	6170000	0.0168311232254105	0.155699567302594
chrX	6170001	6180000	0.0111517764311293	0.130125745987507
chrX	6180001	6190000	0.00810315649121076	0.142912812896133
chrX	6190001	6200000	0.0191118139689156	0.139502291743909
chrX	6200001	6210000	0.0200279347431232	0.140349928122797
chrX	6210001	6220000	0.0189220708864698	0.145778666305622
chrX	6220001	6230000	0.00978782782534054	0.121437069793307
chrX	6230001	6240000	0.0118369521430587	0.129224368374003
chrX	6240001	6250000	0.0108761837323368	0.123452709788159
chrX	6250001	6260000	0.0117907556650654	0.148873177589209
chrX	6260001	6270000	0.0162945328654997	0.134221852269355
chrX	6270001	6280000	0.0198767838963884	0.148334208182003
chrX	6280001	6290000	0.0161885637894012	0.128378777076933
chrX	6290001	6300000	0.0234410980183128	0.172361014840536
chrX	6300001	6310000	0.0164833411995155	0.144463989478663
chrX	6310001	6320000	0.0176770607138915	0.137671812413485
chrX	6320001	6330000	0.016397535601006	0.143711968457546
chrX	6330001	6340000	0.0158557463127209	0.159675189453382
chrX	6340001	6350000	0.0201148223831434	0.170464596467317
chrX	6350001	6360000	0.0131230616395948	0.150666608950571
chrX	6360001	6370000	0.0119714706295887	0.117945523444224
chrX	6370001	6380000	0.014956023900149	0.13771661049861
chrX	6380001	6390000	0.0174159584768975	0.141019906695527
chrX	6390001	6400000	0.0188929889524399	0.154987604203772
chrX	6400001	6410000	0.0148100752535382	0.138671116606163
chrX	6410001	6420000	0.0154866536388765	0.157705230538457
chrX	6420001	6430000	0.0154913753265737	0.148242826091614
chrX	6430001	6440000	0.0179320912972714	0.14153189658462
chrX	6440001	6450000	0.0226267938268194	0.142665787054347
chrX	6450001	6460000	0.0205653263991788	0.160792231424385
chrX	6460001	6470000	0.014618511633421	0.135231374962266
chrX	6470001	6480000	0.0196599469574924	0.152284639484837
chrX	6480001	6490000	0.0163374431976527	0.142934761134319
chrX	6490001	6500000	0.0182807545939532	0.15691634844595
chrX	6500001	6510000	0.0168477977509423	0.128707393055327
chrX	6510001	6520000	0.0239391455750921	0.159275752329289
chrX	6520001	6530000	0.0266163969176832	0.14986709976173
chrX	6530001	6540000	0.0180302412175195	0.134353511307895
chrX	6540001	6550000	0.0180083222516543	0.152225885474677
chrX	6550001	6560000	0.0128305213273805	0.119911414274584
chrX	6560001	6570000	0.0175070817326691	0.135294294688324
chrX	6570001	6580000	0.019412787468783	0.13028716422002
chrX	6580001	6590000	0.0200714774450164	0.139191937898865
chrX	6590001	6600000	0.0215218260875502	0.146506644571479
chrX	6600001	6610000	0.0202175805384384	0.135870836951871
chrX	6610001	6620000	0.0174005865144811	0.13112725331184
chrX	6620001	6630000	0.0172203151234909	0.127275056345092
chrX	6630001	6640000	0.0182939671405142	0.129652495680469
chrX	6640001	6650000	0.0190300179460634	0.135928699614739
chrX	6650001	6660000	0.0183449959615043	0.140252262702633
chrX	6660001	6670000	0.0181336860440667	0.138955448613538
chrX	6670001	6680000	0.0240641342022278	0.154356216819934
chrX	6680001	6690000	0.0226573485317265	0.140293179763012
chrX	6690001	6700000	0.0165227476067349	0.133355509336036
chrX	6700001	6710000	0.0201829669709573	0.141238397277518
chrX	6710001	6720000	0.0233644096852459	0.146210323437083
chrX	6720001	6730000	0.0204041308522253	0.146792308289391
chrX	6730001	6740000	0.0241857800262924	0.165656027577345
chrX	6740001	6750000	0.0195845722739232	0.137339216507175
chrX	6750001	6760000	0.00974015555114217	0.136225951764226
chrX	6760001	6770000	0.0146625197640986	0.152893845298213
chrX	6770001	6780000	0.018666114230693	0.172834391024935
chrX	6780001	6790000	0.0117625114471346	0.155794853604431
chrX	6790001	6800000	0.014943007721464	0.141908905237075
chrX	6800001	6810000	0.0193175804571978	0.179531416888455
chrX	6810001	6820000	0.0155812854629176	0.147689909601115
chrX	6820001	6830000	0.0285323831048162	0.174616787667174
chrX	6830001	6840000	0.0204981445008789	0.157678034622146
chrX	6840001	6850000	0.0195947056934011	0.156382327960105
chrX	6850001	6860000	0.0165934382313743	0.179582664841713
chrX	6860001	6870000	0.0176674835326483	0.156765603661475
chrX	6870001	6880000	0.0152944822893814	0.138662577419596
chrX	6880001	6890000	0.0172030009084117	0.144684616555187
chrX	6890001	6900000	0.0156592298727351	0.142486168086761
chrX	6900001	6910000	0.016228046134808	0.145935666679928
chrX	6910001	6920000	0.0157806254272469	0.133961166614999
chrX	6920001	6930000	0.0149745633442265	0.12076260761473
chrX	6930001	6940000	0.0188723345992167	0.147095359308002
chrX	6940001	6950000	0.0196854686805552	0.135295317392132
chrX	6950001	6960000	0.0136605932872817	0.12025170147255
chrX	6960001	6970000	0.0234847223053795	0.155631029194033
chrX	6970001	6980000	0.0224081721724388	0.149387814482925
chrX	6980001	6990000	0.0216907291430126	0.146558980696031
chrX	6990001	7000000	0.0182962209900523	0.135027461181198
chrX	7000001	7010000	0.0126505118948011	0.118450485906377
chrX	7010001	7020000	0.0161695397114818	0.137262646107655
chrX	7020001	7030000	0.0214865759268728	0.149836652209713
chrX	7030001	7040000	0.0195260594814801	0.130784055468722
chrX	7040001	7050000	0.0157384214634121	0.123438599713036
chrX	7050001	7060000	0.0215314249568944	0.153357727613208
chrX	7060001	7070000	0.0068186283281676	0.121112403697471
chrX	7070001	7080000	0.0147835766389172	0.134396151262884
chrX	7080001	7090000	0.0141992719444682	0.136269404457468
chrX	7090001	7100000	0.0170818686141591	0.152244818308013
chrX	7100001	7110000	0.0160125903963366	0.13535579371375
chrX	7110001	7120000	0.0132374339112951	0.133711453649446
chrX	7120001	7130000	0.0161739152841348	0.141504070727339
chrX	7130001	7140000	0.0127219761431363	0.137090260163107
chrX	7140001	7150000	0.0102921099114483	0.129623550522019
chrX	7150001	7160000	0.0137164899451069	0.139395223019379
chrX	7160001	7170000	0.0130813617299495	0.131207239016545
chrX	7170001	7180000	0.014856148931643	0.130546124179639
chrX	7180001	7190000	0.0106793489506287	0.128822062130624
chrX	7190001	7200000	0.0094368164759824	0.12351854026155
chrX	7200001	7210000	0.0208513638556678	0.17204095590485
chrX	7210001	7220000	0.0116908989729783	0.131951455676956
chrX	7220001	7230000	0.014126726341968	0.141408672091771
chrX	7230001	7240000	0.0143896271596454	0.160419477810986
chrX	7240001	7250000	0.00992619342506633	0.105822957623308
chrX	7250001	7260000	0.00906688077150296	0.12302416243559
chrX	7260001	7270000	0.0109901121691949	0.120770463397746
chrX	7270001	7280000	0.0133052456707121	0.133586803922813
chrX	7280001	7290000	0.011324733654776	0.144817565917851
chrX	7290001	7300000	0.010390377830416	0.138908794524278
chrX	7300001	7310000	0.0116948028013092	0.14600253185155
chrX	7310001	7320000	0.00908423751619696	0.132810490002879
chrX	7320001	7330000	0.0133771621467985	0.134714623834829
chrX	7330001	7340000	0.0124440663205472	0.152875507623429
chrX	7340001	7350000	0.0123268710273717	0.140237440584434
chrX	7350001	7360000	0.0134402202090103	0.129731855299327
chrX	7360001	7370000	0.010474109932179	0.146286451566745
chrX	7370001	7380000	0.0131173082660891	0.140894825629314
chrX	7380001	7390000	0.0150714569722263	0.143537685449775
chrX	7390001	7400000	0.0117654465839217	0.118842894787088
chrX	7400001	7410000	0.0108980227437831	0.12231226423999
chrX	7410001	7420000	0.0131716812067751	0.12028932608927
chrX	7420001	7430000	0.0153632310677745	0.125311835789351
chrX	7430001	7440000	0.0118444935715245	0.136930561520515
chrX	7440001	7450000	0.0115861956960669	0.123126415473612
chrX	7450001	7460000	0.0126873248817553	0.163286034514226
chrX	7460001	7470000	0.00648051617162538	0.09192221520036
chrX	7470001	7480000	0.00876210196831895	0.117297215104671
chrX	7480001	7490000	0.0123809498345171	0.120672025677555
chrX	7490001	7500000	0.0136804664147261	0.127854826305852
chrX	7500001	7510000	0.0118432126679001	0.132031356386847
chrX	7510001	7520000	0.0149473300933146	0.129751129282245
chrX	7520001	7530000	0.0106798874661905	0.114101361818275
chrX	7530001	7540000	0.0164712081857369	0.128882693159131
chrX	7540001	7550000	0.014531437353379	0.124306564186304
chrX	7550001	7560000	0.014882502790405	0.11645150853212
chrX	7560001	7570000	0.0163136550169097	0.116526107263641
chrX	7570001	7580000	0.0211127912523383	0.144608159262591
chrX	7580001	7590000	0.0161425428934801	0.122014685513833
chrX	7590001	7600000	0.0115570748928489	0.125347883870379
chrX	7600001	7610000	0.00791342954609917	0.111771603758463
chrX	7610001	7620000	0.0130697276542095	0.165859487997583
chrX	7620001	7630000	0.00838734223485737	0.115528129956713
chrX	7630001	7640000	0.0109748610251861	0.118647146218229
chrX	7640001	7650000	0.0103425333032181	0.125974827079393
chrX	7650001	7660000	0.00941671698312474	0.111177296140788
chrX	7660001	7670000	0.0127129623595197	0.128804076590879
chrX	7670001	7680000	0.00996899784640795	0.114192415193676
chrX	7680001	7690000	0.0160651129972148	0.141045768193282
chrX	7690001	7700000	0.0124842590562443	0.135994107366496
chrX	7700001	7710000	0.0146368168922386	0.164458616766726
chrX	7710001	7720000	0.0110120900951671	0.126285436871183
chrX	7720001	7730000	0.010921258984689	0.151054757741203
chrX	7730001	7740000	0.0119555602905969	0.145977537125725
chrX	7740001	7750000	0.00940437985675439	0.166449201004502
chrX	7750001	7760000	0.00838398530573316	0.127416190056735
chrX	7760001	7770000	0.0105434110039222	0.145426358674789
chrX	7770001	7780000	0.0126489032201521	0.132449248378556
chrX	7780001	7790000	0.012120196332106	0.162034710322272
chrX	7790001	7800000	0.00802565803348457	0.113517086753671
chrX	7800001	7810000	0.00629138848359259	0.109989309153717
chrX	7810001	7820000	0.0118358015204756	0.138592523658964
chrX	7820001	7830000	0.0102433477771996	0.154733350108755
chrX	7830001	7840000	0.0130459421478421	0.133530625873512
chrX	7840001	7850000	0.0108457163587203	0.130828906619063
chrX	7850001	7860000	0.0148525603050148	0.152022111617347
chrX	7860001	7870000	0.00881135690297515	0.119882406843199
chrX	7870001	7880000	0.0109529647119027	0.127955195232509
chrX	7880001	7890000	0.0106259733681332	0.135362718065391
chrX	7890001	7900000	0.0153865338642352	0.147521897068411
chrX	7900001	7910000	0.014458167954604	0.162817206695991
chrX	7910001	7920000	0.0107966280193234	0.129611380784194
chrX	7920001	7930000	0.0131289941680597	0.135630105041939
chrX	7930001	7940000	0.016466891302018	0.136995767903644
chrX	7940001	7950000	0.0160334146420419	0.13496140271079
chrX	7950001	7960000	0.0143559829820259	0.132802802793949
chrX	7960001	7970000	0.0149735031824557	0.142469107349721
chrX	7970001	7980000	0.0168808174089224	0.142694990777028
chrX	7980001	7990000	0.00626139186849918	0.0948695737651391
chrX	7990001	8000000	0.010452767860579	0.135223387588344
chrX	8000001	8010000	0.0142966864545286	0.132132037472538
chrX	8010001	8020000	0.0134154653579298	0.12341734459917
chrX	8020001	8030000	0.0121776001749143	0.145665073862612
chrX	8030001	8040000	0.00903022072118978	0.149506965582612
chrX	8040001	8050000	0.0107083018477046	0.128243135900653
chrX	8050001	8060000	0.00940489933588475	0.122141549816685
chrX	8060001	8070000	0.0122291704483617	0.131922011309188
chrX	8070001	8080000	0.0140900481655216	0.138409117539505
chrX	8080001	8090000	0.0141502372628857	0.143657231095287
chrX	8090001	8100000	0.0156014755251749	0.149296416508851
chrX	8100001	8110000	0.0120868156622477	0.125773315944305
chrX	8110001	8120000	0.0129978271454897	0.144260012713538
chrX	8120001	8130000	0.01017882051748	0.138865218519509
chrX	8130001	8140000	0.010125080183311	0.143211883780919
chrX	8140001	8150000	0.00977297987176776	0.127918584709002
chrX	8150001	8160000	0.0153502583998972	0.134180580418682
chrX	8160001	8170000	0.0154473881968454	0.139416860982359
chrX	8170001	8180000	0.0137244020430824	0.133376113149488
chrX	8180001	8190000	0.0148294690690702	0.151785763245345
chrX	8190001	8200000	0.0157949150487987	0.141531496853035
chrX	8200001	8210000	0.0165380594942735	0.147925397980979
chrX	8210001	8220000	0.0108659407795831	0.12798516819297
chrX	8220001	8230000	0.0202648545013786	0.165023245125233
chrX	8230001	8240000	0.015570055467247	0.138277579638073
chrX	8240001	8250000	0.0155329648837617	0.13685431615649
chrX	8250001	8260000	0.0138757218360646	0.151151653987632
chrX	8260001	8270000	0.0109014997515569	0.127205364662275
chrX	8270001	8280000	0.023582221103015	0.173782027288246
chrX	8280001	8290000	0.0270682042023815	0.179259630479348
chrX	8290001	8300000	0.0182271651430312	0.140316898714636
chrX	8300001	8310000	0.0185346035071224	0.144125999277779
chrX	8310001	8320000	0.0169122610209691	0.136719975917293
chrX	8320001	8330000	0.018216375229647	0.135538506172969
chrX	8330001	8340000	0.023283027377884	0.156471958184704
chrX	8340001	8350000	0.0198344305183914	0.141270872638115
chrX	8350001	8360000	0.016815569202063	0.140951963135482
chrX	8360001	8370000	0.0172984590216788	0.139616295574486
chrX	8370001	8380000	0.0173770709709197	0.147764208936392
chrX	8380001	8390000	0.0235219871346287	0.156813247564191
chrX	8390001	8400000	0.0163010714163175	0.136639324529065
chrX	8400001	8410000	0.0165318951594663	0.150289955995148
chrX	8410001	8420000	0.0159336580410363	0.13831300382844
chrX	8420001	8430000	0.0112858324783061	0.127235991863654
chrX	8430001	8440000	0.0149983216404414	0.135608694759868
chrX	8440001	8450000	0.0172184295182782	0.160769650030609
chrX	8450001	8460000	0.0166324180152998	0.130042361339326
chrX	8460001	8470000	0.0154126609524738	0.130615770783677
chrX	8470001	8480000	0.0223758512556204	0.156255944522489
chrX	8480001	8490000	0.0127875597533093	0.127239400530441
chrX	8490001	8500000	0.0157396028973604	0.127034728792255
chrX	8500001	8510000	0.0178471850774878	0.143928911915225
chrX	8510001	8520000	0.0184700895815807	0.138977348243647
chrX	8520001	8530000	0.0189768405583805	0.143982098318517
chrX	8530001	8540000	0.0131912089701563	0.1435387265523
chrX	8540001	8550000	0.0175157688393815	0.155144099551652
chrX	8550001	8560000	0.0139136010949695	0.123786486610049
chrX	8560001	8570000	0.0188171877815259	0.165498573276393
chrX	8570001	8580000	0.0122776419044703	0.117601933950865
chrX	8580001	8590000	0.00970017794155875	0.128649574821734
chrX	8590001	8600000	0.0192719999170284	0.143392856525509
chrX	8600001	8610000	0.0141312508320036	0.145383239012383
chrX	8610001	8620000	0.0218411460019232	0.16839742484135
chrX	8620001	8630000	0.0163776596860561	0.149159013534209
chrX	8630001	8640000	0.0132661258655908	0.138332907878944
chrX	8640001	8650000	0.0174840983827755	0.174840983827755
chrX	8650001	8660000	0.0202826857881946	0.166935685499544
chrX	8660001	8670000	0.0219261337985472	0.168922448370934
chrX	8670001	8680000	0.0150928928352496	0.152453462982319
chrX	8680001	8690000	0.0123934414077637	0.147716822500164
chrX	8690001	8700000	0.00975433864748155	0.143025493364832
chrX	8700001	8710000	0.0180394062633382	0.178962363723594
chrX	8710001	8720000	0.0129473860324403	0.13773814928128
chrX	8720001	8730000	0.0136165029319603	0.132585228159302
chrX	8730001	8740000	0.0156369908880176	0.152704989140797
chrX	8740001	8750000	0.0101047907349814	0.135634774966193
chrX	8750001	8760000	0.00656603926346659	0.154495041493332
chrX	8760001	8770000	0.00879425225850996	0.141614368091948
chrX	8770001	8780000	0.013912591073271	0.151388368588368
chrX	8780001	8790000	0.0129385840360573	0.163572490974176
chrX	8790001	8800000	0.0113499424028827	0.155478663053188
chrX	8800001	8810000	0.0160875536597864	0.166193736154819
chrX	8810001	8820000	0.0189209252121201	0.175518786754361
chrX	8820001	8830000	0.0110984603079417	0.12980655330926
chrX	8830001	8840000	0.0171631769681589	0.166309854342625
chrX	8840001	8850000	0.0122542732483515	0.144507939249428
chrX	8850001	8860000	0.0118420656990365	0.13143247168742
chrX	8860001	8870000	0.0124729967139909	0.143863860599665
chrX	8870001	8880000	0.0157238478862074	0.146404542702117
chrX	8880001	8890000	0.0137585341371196	0.14543905007526
chrX	8890001	8900000	0.0145356826432282	0.142367116975791
chrX	8900001	8910000	0.0143911273846197	0.136538210480263
chrX	8910001	8920000	0.0185045146095871	0.153691981807202
chrX	8920001	8930000	0.0172229471539465	0.142574065843928
chrX	8930001	8940000	0.016364853649853	0.136487520015455
chrX	8940001	8950000	0.016528323465163	0.156964135471633
chrX	8950001	8960000	0.0172561097583756	0.175724131959018
chrX	8960001	8970000	0.0189294797295745	0.177408432329658
chrX	8970001	8980000	0.0102023742912464	0.138807813486345
chrX	8980001	8990000	0.0140541410293674	0.136183537106273
chrX	8990001	9000000	0.021109669061328	0.150675724920257
chrX	9000001	9010000	0.0184412407109135	0.160080214504458
chrX	9010001	9020000	0.0180598274762433	0.173152708305305
chrX	9020001	9030000	0.0187168566917397	0.152541619329582
chrX	9030001	9040000	0.0151608485183194	0.142757519004891
chrX	9040001	9050000	0.0142595046051682	0.146551948665655
chrX	9050001	9060000	0.0108045840788731	0.131442628696754
chrX	9060001	9070000	0.0144551544614036	0.144263018576882
chrX	9070001	9080000	0.0130329607474243	0.144010615993639
chrX	9080001	9090000	0.0105118888087219	0.134080214396964
chrX	9090001	9100000	0.0175611824607836	0.164584652865826
chrX	9100001	9110000	0.0189059783561034	0.167013943075118
chrX	9110001	9120000	0.016269878806356	0.156742570388786
chrX	9120001	9130000	0.0180200131056994	0.163077041680538
chrX	9130001	9140000	0.015243303663321	0.162508567839243
chrX	9140001	9150000	0.013678085837426	0.175360074838795
chrX	9150001	9160000	0.01075939170042	0.168907248044269
chrX	9160001	9170000	0.0137677437494446	0.173615936310777
chrX	9170001	9180000	0.0148035218255578	0.18620782170513
chrX	9180001	9190000	0.0132265649181348	0.201011624895665
chrX	9190001	9200000	0.015777517503905	0.210366900052067
chrX	9200001	9210000	0.0147229006940858	0.15352346917712
chrX	9210001	9220000	0.0152242735544134	0.233143546009394
chrX	9220001	9230000	0.0143112066644362	0.197942000891233
chrX	9230001	9240000	0.0126732268837073	0.166097337925391
chrX	9240001	9250000	0.010873114078113	0.1402982461692
chrX	9250001	9260000	0.010153863047137	0.147585218708386
chrX	9260001	9270000	0.0142863382268714	0.181529075309674
chrX	9270001	9280000	0.014057118625092	0.176154368735488
chrX	9280001	9290000	0.0199396230374661	0.195103943615128
chrX	9290001	9300000	0.0164696314120139	0.175208844808658
chrX	9300001	9310000	0.0135722848721848	0.179290421032824
chrX	9310001	9320000	0.0198281991094785	0.161862849873294
chrX	9320001	9330000	0.0231425567995138	0.166253999996507
chrX	9330001	9340000	0.0222578320760163	0.165117448635136
chrX	9340001	9350000	0.0140263829878429	0.141823892698109
chrX	9350001	9360000	0.0158182774815776	0.164602263075729
chrX	9360001	9370000	0.0224545201993023	0.177225889497255
chrX	9370001	9380000	0.0129237652393915	0.135469237310184
chrX	9380001	9390000	0.0142463304409316	0.142037192830824
chrX	9390001	9400000	0.00908938710300898	0.143592213317677
chrX	9400001	9410000	0.0147681099693614	0.155781750731661
chrX	9410001	9420000	0.0145012429664892	0.151845476088892
chrX	9420001	9430000	0.0132277808968985	0.142081427464002
chrX	9430001	9440000	0.0120985946413667	0.146294977525595
chrX	9440001	9450000	0.0182377171369369	0.174190230534259
chrX	9450001	9460000	0.0132839972864497	0.145498327343371
chrX	9460001	9470000	0.0133600991873284	0.16514337685202
chrX	9470001	9480000	0.00978530853883437	0.138995859926625
chrX	9480001	9490000	0.0185802522247599	0.181802859342074
chrX	9490001	9500000	0.0123341895766275	0.143420809030553
chrX	9500001	9510000	0.0113095781884001	0.130294679589863
chrX	9510001	9520000	0.0122639989951995	0.138733020307687
chrX	9520001	9530000	0.0133302254366609	0.139146403305438
chrX	9530001	9540000	0.0147977577718132	0.14422765859467
chrX	9540001	9550000	0.0113184348435456	0.15151853873555
chrX	9550001	9560000	0.0144635898139408	0.163430393377863
chrX	9560001	9570000	0.01602275650422	0.151874469234312
chrX	9570001	9580000	0.0115594234355743	0.126887194682484
chrX	9580001	9590000	0.0124957379102341	0.150008858466196
chrX	9590001	9600000	0.0109146579847312	0.149107349518185
chrX	9600001	9610000	0.011147763643278	0.142737050490115
chrX	9610001	9620000	0.0179345024803795	0.197516547140744
chrX	9620001	9630000	0.0143463471166776	0.1383447166507
chrX	9630001	9640000	0.00952971197382995	0.142022533142026
chrX	9640001	9650000	0.015316298915552	0.164868664322411
chrX	9650001	9660000	0.014295053813345	0.137983144916457
chrX	9660001	9670000	0.0179911770047691	0.145324531540946
chrX	9670001	9680000	0.0128001429349556	0.151480981478764
chrX	9680001	9690000	0.0180218911369179	0.165947432199981
